Owner,Project,File Path,Is Helm Template,apiVersion,Has Behavior,MinReplicas,MaxReplicas,Metric Type,Metric Name,Target Kind,Target Value
luksamuk,study,courses/alura/kubernetes/portal-noticias-hpa.yaml,False,autoscaling/v2,False,1,10,Resource,cpu,Utilization,50
hippocampus-dev,hippocampus,cluster/manifests/mimir/overlays/dev/patches/horizontal_pod_autoscaler.mimir-proxy.yaml,False,autoscaling/v2,True,1,5,Resource,cpu,Utilization,80
hippocampus-dev,hippocampus,cluster/manifests/embedding-gateway/overlays/dev/patches/horizontal_pod_autoscaler.yaml,False,autoscaling/v2,True,1,5,Resource,cpu,Utilization,80
Central-University-IT-prod,2025-final-command-team-8-backend,k8s/seat-lock.yaml,False,autoscaling/v2,True,1,3,Resource,cpu,Utilization,80
weaveworks,weave-gitops-profile-examples,charts/tekton-stack/templates/manifests-pipelines.yaml,True,autoscaling/v2,False,1,5,Resource,cpu,Utilization,100
Azeemuddin3126,static-porfolio,rolling/hpa.yml,False,autoscaling/v2,False,3,10,Resource,cpu,Utilization,80
arbgjr,smart-alarm,infrastructure/kubernetes/integration-service.yaml,False,autoscaling/v2,True,3,15,Resource,cpu,Utilization,70
arbgjr,smart-alarm,infrastructure/kubernetes/integration-service.yaml,False,autoscaling/v2,True,3,15,Resource,memory,Utilization,80
AvishkarLakade3119,K8s-chat-app,k8s/frontend-hpa.yml,False,autoscaling/v2,False,1,5,Resource,cpu,Utilization,50
kenerry-serain,devops-na-nuvem-week-03-gitops,backend/hpa.yml,False,autoscaling/v2,True,1,5,Resource,cpu,Utilization,50
magdalenaT18,Kiii-Proekt,k8s/k8s-manifests.yaml,False,autoscaling/v2,False,2,10,Resource,cpu,Utilization,70
magdalenaT18,Kiii-Proekt,k8s/k8s-manifests.yaml,False,autoscaling/v2,False,2,10,Resource,memory,Utilization,80
magdalenaT18,Kiii-Proekt,k8s/k8s-manifests.yaml,False,autoscaling/v2,False,2,5,Resource,cpu,Utilization,70
ajit-dev-ops,k8s-istio,deploying-on-minikube/istio-minikube.yml,False,autoscaling/v2beta1,False,1,5,Resource,cpu,,
ajit-dev-ops,k8s-istio,deploying-on-minikube/istio-minikube.yml,False,autoscaling/v2beta1,False,1,5,Resource,cpu,,
ajit-dev-ops,k8s-istio,deploying-on-minikube/istio-minikube.yml,False,autoscaling/v2beta1,False,1,5,Resource,cpu,,
ajit-dev-ops,k8s-istio,deploying-on-minikube/istio-minikube.yml,False,autoscaling/v2beta1,False,1,5,Resource,cpu,,
ajit-dev-ops,k8s-istio,deploying-on-minikube/istio-minikube.yml,False,autoscaling/v2beta1,False,1,5,Resource,cpu,,
shopsys,deployment,kubernetes/horizontalPodAutoscaler.yaml,True,autoscaling/v2,False,2,2,ContainerResource,cpu,Utilization,120
jzuletadev,Practicas-SA-B-202006353,P8/k8s/services/ubicaciones.yaml,False,autoscaling/v2,False,1,2,Resource,cpu,Utilization,80
MamangRust,monolith-ecommerce-grpc,deployments/kubernetes/cart-hpa.yaml,False,autoscaling/v2,False,2,10,Resource,cpu,Utilization,70
epsilon101-dev,k8s-horizontal-pod-autoscale-v2,hpa-v2.yaml,False,autoscaling/v2,True,1,20,Resource,cpu,Utilization,70
fminna,LLM-Helm-Fix,templates/featureform_template.yaml,True,autoscaling/v2,False,1,5,Resource,cpu,Utilization,80
fminna,LLM-Helm-Fix,templates/featureform_template.yaml,True,autoscaling/v2,False,1,5,Resource,memory,Utilization,80
ArthurVardevanyan,HomeLab,kubernetes/quay/base/hpa/clair.yaml,False,autoscaling/v2,False,2,2,Resource,cpu,Utilization,1000
mendoncas,granularity-evaluation,decoupled-services-coupled-services/coupled_checkout.yaml,False,autoscaling/v2,False,1,10,Resource,cpu,Utilization,80
mendoncas,granularity-evaluation,decoupled-services-coupled-services/coupled_checkout.yaml,False,autoscaling/v2,False,1,10,Resource,cpu,Utilization,80
mendoncas,granularity-evaluation,decoupled-services-coupled-services/coupled_checkout.yaml,False,autoscaling/v2,False,1,10,Resource,cpu,Utilization,80
mendoncas,granularity-evaluation,decoupled-services-coupled-services/coupled_checkout.yaml,False,autoscaling/v2,False,1,10,Resource,cpu,Utilization,80
mendoncas,granularity-evaluation,decoupled-services-coupled-services/coupled_checkout.yaml,False,autoscaling/v2,False,1,10,Resource,cpu,Utilization,80
mendoncas,granularity-evaluation,decoupled-services-coupled-services/coupled_checkout.yaml,False,autoscaling/v2,False,1,10,Resource,cpu,Utilization,80
Lam03tn,Traffic_Monitoring_System,k8s/hpa/backend-hpa.yaml,False,autoscaling/v2,False,3,10,Resource,cpu,Utilization,70
akhilsingh-git,KubA,backend/backend-hpa.yaml,False,autoscaling/v2,False,2,3,Resource,cpu,Utilization,50
CarlosMundim,iw_pl_dev_v02,4_DEPLOYMENT/kubernetes/deployments/ai-agent.yaml,False,autoscaling/v2,True,1,5,Resource,cpu,Utilization,60
CarlosMundim,iw_pl_dev_v02,4_DEPLOYMENT/kubernetes/deployments/ai-agent.yaml,False,autoscaling/v2,True,1,5,Resource,memory,Utilization,70
weslleyrosalem,ocp-django-py,hpa-app-django.yaml,False,autoscaling/v2beta2,False,1,15,Resource,cpu,Utilization,30
adidas,adidas.github.io,deploy/all.yml,False,autoscaling/v1,False,1,3,resource,cpu,Utilization,80
UCloudDoc-Team,uk8s,yaml/hpa/hpa.yaml,False,autoscaling/v1,False,1,20,resource,cpu,Utilization,50
bvenkydevops,mavenrepo-master,hpa-tomcat.yaml,False,autoscaling/v1,False,2,5,resource,cpu,Utilization,50
Sarang095,kube-manifests,application.yml,False,autoscaling/v1,False,1,5,resource,cpu,Utilization,50
AWS2-Chuno,be,k8s/hpa.yaml,False,autoscaling/v1,False,2,4,resource,cpu,Utilization,50
wiput1999,Kubernetes-Tutorial,hpa-example.yaml,False,autoscaling/v1,False,1,6,resource,cpu,Utilization,50
SandroBarillaPXL,expertlab-sprint4-kubernetes,k8s/hpa.yml,False,autoscaling/v1,False,3,9,resource,cpu,Utilization,2
t111,fastapi-playground,gke-conf.yaml,False,autoscaling/v1,False,2,10,resource,cpu,Utilization,20
Luks3110,kubernetes-fullcycle,k8s/hpa.yaml,False,autoscaling/v1,False,1,30,resource,cpu,Utilization,25
ga-paredes,demo-devops-java,devsu-hpa.yml,False,autoscaling/v1,False,2,5,resource,cpu,Utilization,10
Null120423,hodos-api,nest-app-hpa.yaml,False,autoscaling/v1,False,2,5,resource,cpu,Utilization,50
vaishnavimahanti,Food-Classification-Web-App,deployment_hpa.yaml,False,autoscaling/v1,False,1,7,resource,cpu,Utilization,60
PsyChonek,Minikube,Deployment.yaml,False,autoscaling/v1,False,1,10,resource,cpu,Utilization,50
yiminsoo,ToyProject,HPA/hpa.yaml,False,autoscaling/v1,False,1,5,resource,cpu,Utilization,40
LeverUp-Dev,kube,13/hpa/hpa-web.yml,False,autoscaling/v1,False,1,10,resource,cpu,Utilization,50
thiagoms15,synergychat-k8s,web-hpa.yaml,False,autoscaling/v1,False,1,4,resource,cpu,Utilization,50
jinwoo0824,test,order.yaml,False,autoscaling/v1,False,3,10,resource,cpu,Utilization,50
caioq,sample-go-kubernetes,k8s/hpa.yaml,False,autoscaling/v1,False,1,5,resource,cpu,Utilization,75
kkatkat,code-capable,k8s/runner-ms.yaml,False,autoscaling/v1,False,1,10,resource,cpu,Utilization,60
basketofsoftkittens,jt-homework,manifests/hpa.yaml,False,autoscaling/v1,False,1,10,resource,cpu,Utilization,50
skywallkee,devops_task,k8s/app/hpa.yaml,False,autoscaling/v1,False,2,5,resource,cpu,Utilization,50
mustafizEnosis,kubernetes,auto-scaling.yaml,False,autoscaling/v1,False,,3,resource,cpu,Utilization,80
dhanraj31,test,hpa.yaml,False,autoscaling/v1,False,1,4,resource,cpu,Utilization,10
karlhungus,kuard,kuard-hs-rs.yml,False,autoscaling/v1,False,2,10,resource,cpu,Utilization,50
smart48,larak8,autoscaling.yml,False,autoscaling/v1,False,2,20,resource,cpu,Utilization,50
georgeno1ukno,aks_course,scaling/HPA.yaml,False,autoscaling/v1,False,4,10,resource,cpu,Utilization,70
georgeno1ukno,aks_course,scaling/HPA.yaml,False,autoscaling/v1,False,4,10,resource,cpu,Utilization,70
UrszulaC,ProductivityCalculator,k8s/hpa.yaml,False,autoscaling/v1,False,2,10,resource,cpu,Utilization,50
biondizzle,open-match-installers,install.yaml,True,autoscaling/v1,False,1,30,resource,cpu,Utilization,50
biondizzle,open-match-installers,install.yaml,True,autoscaling/v1,False,1,30,resource,cpu,Utilization,50
biondizzle,open-match-installers,install.yaml,True,autoscaling/v1,False,1,30,resource,cpu,Utilization,50
biondizzle,open-match-installers,install.yaml,True,autoscaling/v1,False,1,30,resource,cpu,Utilization,50
junior151280,poc-canary-deployment,istio/hpa.yaml,False,autoscaling/v1,False,1,10,resource,cpu,Utilization,80
junior151280,poc-canary-deployment,istio/hpa.yaml,False,autoscaling/v1,False,1,10,resource,cpu,Utilization,80
software-arc-group,tech-challenge-01,kuber/hpa.yaml,False,autoscaling/v1,False,1,1,resource,cpu,Utilization,60
jrdnbrj,devops,k8s/hpa.yaml,False,autoscaling/v1,False,2,10,resource,cpu,Utilization,70
Sir-gits-a-lot,keda,hpa.yaml,False,autoscaling/v1,False,2,5,resource,cpu,Utilization,20
RDGuevaraA,Docker,k8s/hpa.yaml,False,autoscaling/v1,False,2,5,resource,cpu,Utilization,50
allenwu-zhiwei,shoppingcart-service,k8s/hpa.yaml,False,autoscaling/v1,False,2,10,resource,cpu,Utilization,50
samundra77,sprint-boot-app,hpa.yaml,False,autoscaling/v1,False,2,10,resource,cpu,Utilization,70
huangxuantao,gitops,03/scaler.yaml,False,autoscaling/v1,False,2,10,resource,cpu,Utilization,50
kkjhamb01,courier-management,automate-party.yml,False,autoscaling/v2beta1,False,1,5,Resource,cpu,,
beenlee0930,mycd,back.yaml,False,autoscaling/v1,False,2,5,resource,cpu,Utilization,40
allenwu-zhiwei,CICD-demo,k8s/hpa.yaml,False,autoscaling/v1,False,2,10,resource,cpu,Utilization,50
smplverse,kube,api.yaml,False,autoscaling/v1,False,2,5,,,,
dvdonadelli,food-challenge,k8s/app/hpa.yaml,False,autoscaling/v1,False,1,10,resource,cpu,Utilization,70
murilonerdx,Kubernetes,hpa.yaml,False,autoscaling/v1,False,1,10,resource,cpu,Utilization,80
leedh971009,team5,yaml/hpa_nginx.yaml,False,autoscaling/v1,False,2,10,resource,cpu,Utilization,50
leedh971009,team5,yaml/hpa_nginx.yaml,False,autoscaling/v1,False,2,10,resource,cpu,Utilization,50
leedh971009,team5,yaml/hpa_nginx.yaml,False,autoscaling/v1,False,2,10,resource,cpu,Utilization,50
leedh971009,team5,yaml/hpa_nginx.yaml,False,autoscaling/v1,False,2,10,resource,cpu,Utilization,50
leedh971009,team5,yaml/hpa_nginx.yaml,False,autoscaling/v1,False,2,10,resource,cpu,Utilization,50
nariyao,toons,k8s_hpa.yaml,False,autoscaling/v1,False,4,10,resource,cpu,Utilization,50
NancyFanous,DevOps_atech_project,k8s/scaling.yaml,False,autoscaling/v1,False,1,2,resource,cpu,Utilization,50
mdkaifansari04,NODE_BACKEND_TEMPLATE,k8s/hpa.yaml,False,autoscaling/v1,False,2,10,resource,cpu,Utilization,50
fabiosouzadev,k8s-fullcycle,k8s/hpa.yaml,False,autoscaling/v1,False,1,30,resource,cpu,Utilization,75
ta6ish,kube-training-systems,deploy/hpa.yml,False,autoscaling/v1,False,3,10,resource,cpu,Utilization,40
vfarcic,komodor-demo-2,hpa.yaml,False,autoscaling/v1,False,2,6,resource,cpu,Utilization,80
ValchanOficial,FullCycleKubernetes,hpa.yaml,False,autoscaling/v1,False,1,5,resource,cpu,Utilization,25
topliceanu,learn,kube/jetstack/intermediate/attendee-resources/workshops/front-end-hpa.yaml,False,autoscaling/v1,False,1,10,resource,cpu,Utilization,50
Franklyn-dotcom,Capstone-project-group-7,autoscaling.yaml,False,autoscaling/v1,False,1,5,resource,cpu,Utilization,70
wdrdres3qew5ts21,Spring-Kubernetes-Deployment,k8s-autoscale.yaml,False,autoscaling/v1,False,3,10,resource,cpu,Utilization,70
k4mus,mypizza,.k8s/hpa.yaml,False,autoscaling/v1,False,1,5,resource,cpu,Utilization,50
rosowskimik,shorty,.kuber/client.yaml,False,autoscaling/v1,False,1,5,resource,cpu,Utilization,50
alex-kattathra-johnson,sudoku-solver,app.yaml,False,autoscaling/v1,False,1,20,resource,cpu,Utilization,80
tikalk,argocd-demo,base/hpa.yaml,False,autoscaling/v1,False,2,2,,,,
manimaul,s57tiler,k8s-demo/k8s.yml,False,autoscaling/v1,False,1,3,resource,cpu,Utilization,50
omersafakbebek,CMPE492,kubevirt/app.yaml,False,autoscaling/v1,False,3,10,resource,cpu,Utilization,50
catulsingh7,devopscheetah,hpa.yaml,False,autoscaling/v1,False,1,10,resource,cpu,Utilization,150
monofuel,badmars,k8s/web.yaml,False,autoscaling/v1,False,1,10,resource,cpu,Utilization,80
allenwu-zhiwei,order-service,k8s/hpa.yaml,False,autoscaling/v1,False,2,10,resource,cpu,Utilization,50
cloud-ace,gcp-container-textbook,05/hpa.yaml,False,autoscaling/v1,False,1,10,resource,cpu,Utilization,10
MosesShobo,Bentley-Systems,k8s/hpa.yaml,False,autoscaling/v1,False,3,10,resource,cpu,Utilization,50
victorfrancax1,devops-assignment,app/hpa.yaml,False,autoscaling/v1,False,1,10,resource,cpu,Utilization,50
BiswalAshu,camcom-task,kube/hpa.yaml,False,autoscaling/v1,False,1,128,resource,cpu,Utilization,60
pman06,Assessment_Repo,k8s/hpa.yaml,False,autoscaling/v1,False,,5,resource,cpu,Utilization,80
Omkar0070,Flask-MongoDB,hpa.yaml,False,autoscaling/v1,False,2,5,resource,cpu,Utilization,70
tworld0309,2024-diy-k8s-yaml,hpa.yaml,False,autoscaling/v1,False,1,10,resource,cpu,Utilization,50
SatishKumarPanda,KUBERNETES-SERVICES,HPA.yaml,False,autoscaling/v1,False,1,10,resource,cpu,Utilization,50
ManaswiAnantharaju,-WordPress-on-EKS,hpa.yaml,False,autoscaling/v1,False,1,5,resource,cpu,Utilization,50
GregoSX,Trabalho-Final-DevOps,hpa.yaml,False,autoscaling/v1,False,1,5,resource,cpu,Utilization,50
kiril-lysenko,k8s,Horizontal-Pod-Autoscaler/hpa.yaml,False,autoscaling/v1,False,1,10,resource,cpu,Utilization,50
neogenix,k8s-elk,logstash/hpa.yaml,False,autoscaling/v1,False,1,10,resource,cpu,Utilization,50
shhh-33,Team5,yaml2/hpa_nginx.yaml,False,autoscaling/v1,False,2,10,resource,cpu,Utilization,50
shhh-33,Team5,yaml2/hpa_nginx.yaml,False,autoscaling/v1,False,2,10,resource,cpu,Utilization,50
shhh-33,Team5,yaml2/hpa_nginx.yaml,False,autoscaling/v1,False,2,10,resource,cpu,Utilization,50
shhh-33,Team5,yaml2/hpa_nginx.yaml,False,autoscaling/v1,False,2,10,resource,cpu,Utilization,50
shhh-33,Team5,yaml2/hpa_nginx.yaml,False,autoscaling/v1,False,2,10,resource,cpu,Utilization,50
alphauslabs,oops,deployment.yaml,False,autoscaling/v1,False,1,5,resource,cpu,Utilization,80
zupd,kubeapp,charts/hpa.yaml,True,autoscaling/v1,False,3,10,resource,cpu,Utilization,60
benebobaa,k8s-deployment-learn,deployment.yaml,False,autoscaling/v1,False,3,10,resource,cpu,Utilization,80
abm1499,Elastic-ML-Inference-Serving,hpa-50.yaml,False,autoscaling/v1,False,1,10,resource,cpu,Utilization,50
neatphar,microservices-but-its-k8s,api-gateway.yaml,False,autoscaling/v1,False,1,4,resource,cpu,Utilization,400
rexhinokovaci,az-k8s-cors-proxy,k8s/hpa.yml,False,autoscaling/v1,False,3,10,resource,cpu,Utilization,50
kokoball8686,k8s,kube/13/hpa/hpa-web.yml,False,autoscaling/v1,False,1,10,resource,cpu,Utilization,50
jibon777,nodejs-shark,shark-hpa.yaml,False,autoscaling/v1,False,1,10,resource,cpu,Utilization,50
kittu305,rabbitmq,rabbitmq-dev/dev_rmq.yml,False,autoscaling/v2,False,1,3,Resource,memory,Utilization,80
Dongin-Kim-ui,kubernetes,kube/13/hpa/hpa-web.yml,False,autoscaling/v1,False,1,10,resource,cpu,Utilization,50
heejinis,1st-Project,yaml/order.yaml,False,autoscaling/v1,False,3,10,resource,cpu,Utilization,50
ehddlf5709,argocd,hpa_nginx.yaml,False,autoscaling/v1,False,2,10,resource,cpu,Utilization,50
ehddlf5709,argocd,hpa_nginx.yaml,False,autoscaling/v1,False,2,10,resource,cpu,Utilization,50
ehddlf5709,argocd,hpa_nginx.yaml,False,autoscaling/v1,False,2,10,resource,cpu,Utilization,50
ehddlf5709,argocd,hpa_nginx.yaml,False,autoscaling/v1,False,2,10,resource,cpu,Utilization,50
ehddlf5709,argocd,hpa_nginx.yaml,False,autoscaling/v1,False,2,10,resource,cpu,Utilization,50
leedh971009,5team,test_yaml4.0/hpa_nginx.yaml,False,autoscaling/v1,False,2,10,resource,cpu,Utilization,50
leedh971009,5team,test_yaml4.0/hpa_nginx.yaml,False,autoscaling/v1,False,2,10,resource,cpu,Utilization,50
leedh971009,5team,test_yaml4.0/hpa_nginx.yaml,False,autoscaling/v1,False,2,10,resource,cpu,Utilization,50
leedh971009,5team,test_yaml4.0/hpa_nginx.yaml,False,autoscaling/v1,False,2,10,resource,cpu,Utilization,50
leedh971009,5team,test_yaml4.0/hpa_nginx.yaml,False,autoscaling/v1,False,2,10,resource,cpu,Utilization,50
leedh971009,5team,test_yaml3.0/hpa_nginx.yaml,False,autoscaling/v1,False,2,10,resource,cpu,Utilization,50
leedh971009,5team,test_yaml3.0/hpa_nginx.yaml,False,autoscaling/v1,False,2,10,resource,cpu,Utilization,50
leedh971009,5team,test_yaml3.0/hpa_nginx.yaml,False,autoscaling/v1,False,2,10,resource,cpu,Utilization,50
leedh971009,5team,test_yaml3.0/hpa_nginx.yaml,False,autoscaling/v1,False,2,10,resource,cpu,Utilization,50
leedh971009,5team,test_yaml3.0/hpa_nginx.yaml,False,autoscaling/v1,False,2,10,resource,cpu,Utilization,50
leedh971009,5team,test_yaml5.0/hpa_nginx.yaml,False,autoscaling/v1,False,2,10,resource,cpu,Utilization,50
leedh971009,5team,test_yaml5.0/hpa_nginx.yaml,False,autoscaling/v1,False,2,10,resource,cpu,Utilization,50
leedh971009,5team,test_yaml5.0/hpa_nginx.yaml,False,autoscaling/v1,False,2,10,resource,cpu,Utilization,50
leedh971009,5team,test_yaml5.0/hpa_nginx.yaml,False,autoscaling/v1,False,2,10,resource,cpu,Utilization,50
leedh971009,5team,test_yaml5.0/hpa_nginx.yaml,False,autoscaling/v1,False,2,10,resource,cpu,Utilization,50
vaibhavmalhotra002,flask-mogobd-app,flask-hpa.yaml,False,autoscaling/v1,False,2,5,resource,cpu,Utilization,70
vfarcic,linkerd-demo,kustomize/overlays/flagger/hpa.yaml,False,autoscaling/v1,False,2,6,resource,cpu,Utilization,80
transloadit,uppy,packages/@uppy/companion/infra/kube/companion/companion-kube.yaml,False,autoscaling/v1,False,1,5,resource,cpu,Utilization,80
vamsigundla,MapUp-India-Assessment,K8S/HorizontalPodAutoscaler.yaml,False,autoscaling/v1,False,3,10,resource,cpu,Utilization,50
Eldarrin,deepsea,src/main/fabric8/HorizontalPodAutoscaler.yml,False,autoscaling/v1,False,1,10,,,,
withdavid,olist-cloud-computing-project-group-8,src/ms_customers/k8s/ms-customers-hpa.yaml,False,autoscaling/v1,False,2,5,resource,cpu,Utilization,60
ahnaf-1232,Smart-Dhaka-Backend,deployment/k8s/menifests/map-service.yaml,False,autoscaling/v1,False,1,5,resource,cpu,Utilization,85
roxsdev,roxs-backstage-gitops,deployed_apps/prueba-aws-eks/base/prueba-aws-eks-hpa.yaml,False,autoscaling/v1,False,1,4,resource,cpu,Utilization,75
casassg,epic-infrastructure-k8s,cassandra-spark/70autoscaler.yaml,False,autoscaling/v1,False,1,3,resource,cpu,Utilization,80
harness,delegate-kubernetes-manifest,harness-delegate.yaml,False,autoscaling/v1,False,1,1,resource,cpu,Utilization,99
Neutrollized,free-tier-gke,examples/nginx-deployment.yaml,False,autoscaling/v1,False,1,5,resource,cpu,Utilization,10
kslat3r,sundial-discovery,sunshine/packages/recipes/manifests/autoscaler.yml,False,autoscaling/v1,False,1,10,resource,cpu,Utilization,80
metalglove,Kwetter,K8s/services/user-service/kwetter-user-service.autoscaler.yaml,False,autoscaling/v1,False,1,3,resource,cpu,Utilization,75
huavcjj,k8s,deploy/hpa-blog.yaml,False,autoscaling/v1,False,2,5,resource,cpu,Utilization,50
GoogleCloudPlatform,devrel-demos,ai-ml/agent-labs/adk_deploy_to_gke/adk_multiagent_system_gke/hpa.yaml,False,autoscaling/v1,False,1,5,resource,cpu,Utilization,50
DeepBoda,eks-configs,hpa.yaml,False,autoscaling/v1,False,2,5,resource,cpu,Utilization,50
DeepBoda,eks-configs,hpa.yaml,False,autoscaling/v1,False,2,5,resource,cpu,Utilization,50
DeepBoda,eks-configs,hpa.yaml,False,autoscaling/v1,False,2,5,resource,cpu,Utilization,50
DeepBoda,eks-configs,hpa.yaml,False,autoscaling/v1,False,2,5,resource,cpu,Utilization,50
alekseev-serg,Kubernetes,1-ROTORO/2-App-and-Observability/HPA.yaml,False,autoscaling/v1,False,1,3,resource,cpu,Utilization,50
Skydipper,control-tower,k8s/staging/hpa.yaml,False,autoscaling/v1,False,1,10,resource,cpu,Utilization,60
kubeslice,examples,kind/boutique/kubernetes-manifests/redis.yaml,False,autoscaling/v1,False,1,3,resource,cpu,Utilization,50
Virous77,Reetesh,Deployment.yml,False,autoscaling/v1,False,1,10,resource,cpu,Utilization,50
devops-pro-mota,ALM-k8s,bs-poupador/teste-email-env/hml/hpa.yml,False,autoscaling/v1,False,1,1,resource,cpu,Utilization,40
myrondev,argo_test_demo,nginx/learning/hpa.yaml,False,autoscaling/v1,False,1,2,resource,cpu,Utilization,50
amitopenwriteup,my_proj,hpa.yaml,False,autoscaling/v1,False,1,10,resource,cpu,Utilization,50
benjosiah,udacity-project-3,api-user-hpa.yaml,False,autoscaling/v1,False,1,10,resource,cpu,Utilization,50
Terencehdl,k8s_contr-le,YAML-STANDARD/hpa-fastapi.yaml,False,autoscaling/v1,False,3,6,resource,cpu,Utilization,70
projeto-fiap,infra,terraform-config/k8s/hpa-tech-challenge-payments.yaml,False,autoscaling/v1,False,2,5,resource,cpu,Utilization,80
genixpro,scopeberry,deployment/frontend/frontend_autoscaler.yaml,False,autoscaling/v1,False,__MINIMUM_REPLICATIONS__,__MAXIMUM_REPLICATIONS__,resource,cpu,Utilization,80
memes,container-demos,pi-service/k8s-pi-server-hpa.yaml,False,autoscaling/v1,False,5,500,resource,cpu,Utilization,30
olitheolix,square,tests/support/k8s-test-hpa.yaml,False,autoscaling/v1,False,2,200,resource,cpu,Utilization,45
olitheolix,square,tests/support/k8s-test-hpa.yaml,False,autoscaling/v2,False,2,10,External,metricname,Value,1k
olitheolix,square,tests/support/k8s-test-hpa.yaml,False,autoscaling/v2,False,2,10,Resource,cpu,Utilization,80
SeifAraby,kubernetes_Exercises,Part4/Exercise 4.06 Project v2.0/manifests/hpa-todo.yaml,False,autoscaling/v1,False,1,4,resource,cpu,Utilization,50
cooervo,kubernetes-examples,14-prometheus-grafana-loki/example-app/example-hpa.yaml,False,autoscaling/v1,False,1,2,resource,cpu,Utilization,80
utrains,kubernetes_rep,replica-services/nnwebserver-hpa.yml,False,autoscaling/v1,False,2,4,resource,cpu,Utilization,80
devops-pro-mota,ALM-k8s,ns-integrador/api-gestao-portal/dev/hpa.yml,False,autoscaling/v1,False,1,1,resource,cpu,Utilization,40
iheblahzami,pfe_prod,projet final bch na3ml byha deploiement/AKS/frontend/angularautoscale.yaml,False,autoscaling/v1,False,2,10,resource,cpu,Utilization,50
linuxmanju,Demo-kube-pod,Web-sample1.yml,False,autoscaling/v1,False,3,300,resource,cpu,Utilization,20
kaitoz11,Ansible-K8s,k8s/HPA.yaml,False,autoscaling/v1,False,1,10,resource,cpu,Utilization,50
Amarnadh31,k8-volume-expense,hpa/01-metris.yaml,False,autoscaling/v1,False,1,10,resource,cpu,Utilization,15
hyunjaebok,AWeSome_AWS_FinalProject,k8s/service/front.yaml,False,autoscaling/v1,False,2,4,resource,cpu,Utilization,50
Kelysa,Chaos-Minikube,pacman/hpa.yml,False,autoscaling/v1,False,1,10,resource,cpu,Utilization,20
Cytram,grpc-test,manifests/image-prcessor.yaml,False,autoscaling/v1,False,2,12,resource,cpu,Utilization,50
jetstack,gke-simple-custom-ingress,applications.yaml,False,autoscaling/v1,False,1,2,resource,cpu,Utilization,80
jetstack,gke-simple-custom-ingress,applications.yaml,False,autoscaling/v1,False,1,2,resource,cpu,Utilization,80
jetstack,gke-simple-custom-ingress,applications.yaml,False,autoscaling/v1,False,1,2,resource,cpu,Utilization,80
jetstack,gke-simple-custom-ingress,applications.yaml,False,autoscaling/v1,False,1,2,resource,cpu,Utilization,80
jetstack,gke-simple-custom-ingress,applications.yaml,False,autoscaling/v1,False,1,2,resource,cpu,Utilization,80
jetstack,gke-simple-custom-ingress,applications.yaml,False,autoscaling/v1,False,1,2,resource,cpu,Utilization,80
jetstack,gke-simple-custom-ingress,applications.yaml,False,autoscaling/v1,False,1,2,resource,cpu,Utilization,80
jetstack,gke-simple-custom-ingress,applications.yaml,False,autoscaling/v1,False,1,2,resource,cpu,Utilization,80
jetstack,gke-simple-custom-ingress,applications.yaml,False,autoscaling/v1,False,1,2,resource,cpu,Utilization,80
jetstack,gke-simple-custom-ingress,applications.yaml,False,autoscaling/v1,False,1,2,resource,cpu,Utilization,80
gnieto,korrecte,tests/pdb_hpa_missconfigured.yaml,False,autoscaling/v1,False,1,5,,,,
nhatanh2709,devsecops-k8s-movie-web,k8s-on-premise-cloud/manifest/movie-web-backend-movie-service/movie-service-autoscale.yaml,False,autoscaling/v1,False,1,3,resource,cpu,Utilization,50
l1dge,bdk8s,testcpu-hpa.yaml,False,autoscaling/v1,False,1,1,resource,cpu,Utilization,50
OlgaVit15,DevOps,hpa.yml,False,autoscaling/v1,False,1,5,resource,cpu,Utilization,15
ryuyoungsu,project,hpa-nginx-main.yaml,False,autoscaling/v1,False,2,10,resource,cpu,Utilization,60
KaranGajjarCA,Cloud-Developer,Project_Refactor_Monolith_to_Microservices_and_Deploy/udagram-api-feed/backend-feed-deployment.yaml,False,autoscaling/v1,False,2,10,resource,cpu,Utilization,50
andromezez,customer-info-service,deployment/staging/gcp-hpa.yaml,False,autoscaling/v1,False,2,6,resource,cpu,Utilization,70
Azure,aks-app-routing-operator,pkg/manifests/fixtures/nginx/v1.11.5/internal-with-ssl-cert.yaml,False,autoscaling/v1,False,2,100,resource,cpu,Utilization,80
maniraj-bala,kubernets,dev/deployment-hpa.yaml,False,autoscaling/v1,False,1,3,resource,cpu,Utilization,30
shenganwS2024,containers-devops,profile-service/src/main/helm/profile/templates/deployment.yaml,True,autoscaling/v1,False,1,6,resource,cpu,Utilization,75
epsilon101-dev,k8s-ingress-neg-hpa,deployment.yaml,False,autoscaling/v1,False,1,25,resource,cpu,Utilization,70
davidcaiqifan,cs3219-project-ay2122-2122-s1-g4,k8/hpa/currencymanagement-hpa.yaml,False,autoscaling/v1,False,1,10,resource,cpu,Utilization,50
TrulyNotMalware,tor-backend,yamls/tor-backend-hpa.yaml,False,autoscaling/v1,False,1,4,resource,cpu,Utilization,50
doohee323,tz-k8s-vagrant,tz-local/resource/velero/nginx-example-dev.yaml,False,autoscaling/v1,False,1,10,resource,cpu,Utilization,80
blueperf,acmeair-monolithic-java,acmeair-monolithic-java.yaml,False,autoscaling/v1,False,1,10,resource,cpu,Utilization,80
