repo_full_name,Owner,Project,File Path,apiVersion,Is Helm Template,Has Behavior,raw_length,Metric Type,Metric Name,HPAClass
elioseverojunior/take-home-assignment,elioseverojunior,take-home-assignment,kubernetes/additional_resources.yaml,autoscaling/v2,True,False,5942,Resource,cpu,HELM_TEMPLATED
elioseverojunior/take-home-assignment,elioseverojunior,take-home-assignment,kubernetes/additional_resources.yaml,autoscaling/v2,True,False,5942,Resource,cpu,LARGE_YAML
elioseverojunior/take-home-assignment,elioseverojunior,take-home-assignment,kubernetes/additional_resources.yaml,autoscaling/v2,True,False,5942,Resource,memory,HELM_TEMPLATED
elioseverojunior/take-home-assignment,elioseverojunior,take-home-assignment,kubernetes/additional_resources.yaml,autoscaling/v2,True,False,5942,Resource,memory,LARGE_YAML
aadarsh-siddha/Brain-Tumor-Classification,aadarsh-siddha,Brain-Tumor-Classification,frontend/kubernetes/hpa.yaml,autoscaling/v2,False,True,703,Resource,cpu,ADVANCED_BEHAVIOR
EchoSkorJjj/IS213-Education-Helper,EchoSkorJjj,IS213-Education-Helper,deployment/kubernetes/simple/contents/contents-service-hpa.yaml,autoscaling/v2,False,True,640,Resource,cpu,ADVANCED_BEHAVIOR
praveen18k/k8-roboshop,praveen18k,k8-roboshop,web/manifest.yaml,autoscaling/v2,False,False,3901,Resource,cpu,UNKNOWN
alex-ayibyan/IctArchitecture,alex-ayibyan,IctArchitecture,k8s/manifests/04-price-comparison-service.yaml,autoscaling/v2,False,False,1909,Resource,cpu,UNKNOWN
iwiick-insighture/iwiick-bean-and-brew-gitops,iwiick-insighture,iwiick-bean-and-brew-gitops,kustomize/overlay/staging/pasan-coffee-shop-svc/hpa-v1-0-0-patch.yaml,autoscaling/v2,False,False,539,,,UNKNOWN
raindrive100/rameshm-llmeng,raindrive100,rameshm-llmeng,k8sconfig/llmchat-hpa.yaml,autoscaling/v2,False,False,476,Resource,cpu,UNKNOWN
plataformas-II-lsj/infraestructure,plataformas-II-lsj,infraestructure,k8s/hpa/todos-api-hpa.yaml,autoscaling/v2,False,True,646,Resource,cpu,ADVANCED_BEHAVIOR
blairisme/newton,blairisme,newton,deployment/kub-deploy.yaml,autoscaling/v2beta1,False,False,6764,Resource,cpu,LARGE_YAML
Sandmanmmm/GameForge-2.0,Sandmanmmm,GameForge-2.0,k8s/ai-platform/torchserve-deployment.yaml,autoscaling/v2,False,True,17583,Resource,cpu,ADVANCED_BEHAVIOR
Sandmanmmm/GameForge-2.0,Sandmanmmm,GameForge-2.0,k8s/ai-platform/torchserve-deployment.yaml,autoscaling/v2,False,True,17583,Resource,cpu,LARGE_YAML
Sandmanmmm/GameForge-2.0,Sandmanmmm,GameForge-2.0,k8s/ai-platform/torchserve-deployment.yaml,autoscaling/v2,False,True,17583,Resource,memory,ADVANCED_BEHAVIOR
Sandmanmmm/GameForge-2.0,Sandmanmmm,GameForge-2.0,k8s/ai-platform/torchserve-deployment.yaml,autoscaling/v2,False,True,17583,Resource,memory,LARGE_YAML
Sandmanmmm/GameForge-2.0,Sandmanmmm,GameForge-2.0,k8s/ai-platform/torchserve-deployment.yaml,autoscaling/v2,False,True,17583,Pods,torchserve_inference_requests_total,ADVANCED_BEHAVIOR
Sandmanmmm/GameForge-2.0,Sandmanmmm,GameForge-2.0,k8s/ai-platform/torchserve-deployment.yaml,autoscaling/v2,False,True,17583,Pods,torchserve_inference_requests_total,LARGE_YAML
Sandmanmmm/GameForge-2.0,Sandmanmmm,GameForge-2.0,k8s/ai-platform/torchserve-deployment.yaml,autoscaling/v2,False,True,17583,Resource,cpu,ADVANCED_BEHAVIOR
Sandmanmmm/GameForge-2.0,Sandmanmmm,GameForge-2.0,k8s/ai-platform/torchserve-deployment.yaml,autoscaling/v2,False,True,17583,Resource,cpu,LARGE_YAML
Sandmanmmm/GameForge-2.0,Sandmanmmm,GameForge-2.0,k8s/ai-platform/torchserve-deployment.yaml,autoscaling/v2,False,True,17583,Resource,memory,ADVANCED_BEHAVIOR
Sandmanmmm/GameForge-2.0,Sandmanmmm,GameForge-2.0,k8s/ai-platform/torchserve-deployment.yaml,autoscaling/v2,False,True,17583,Resource,memory,LARGE_YAML
thetsajeet/lab,thetsajeet,lab,kube/playground/section9/grade-submission-portal/grade-submission-portal-hpa.yaml,autoscaling/v2,False,False,417,Resource,cpu,UNKNOWN
rdsea/sys4bigml,rdsea,sys4bigml,tutorials/MLServing/deloyment/scaler/hpa_proc.yaml,autoscaling/v2,False,False,490,Resource,cpu,UNKNOWN
MaxK789/Publishing,MaxK789,Publishing,k8s/orders-hpa.yaml,autoscaling/v2,False,False,337,Resource,cpu,UNKNOWN
Aada-2025/R131-Kub-Manfisto,Aada-2025,R131-Kub-Manfisto,deployment.yaml,autoscaling/v2,False,False,1265,Resource,cpu,UNKNOWN
Akhyame/k8s-simple-install,Akhyame,k8s-simple-install,manifests/dashboard.yaml,autoscaling/v2,False,True,10927,Resource,cpu,ADVANCED_BEHAVIOR
Akhyame/k8s-simple-install,Akhyame,k8s-simple-install,manifests/dashboard.yaml,autoscaling/v2,False,True,10927,Resource,cpu,LARGE_YAML
Akhyame/k8s-simple-install,Akhyame,k8s-simple-install,manifests/dashboard.yaml,autoscaling/v2,False,True,10927,Resource,memory,ADVANCED_BEHAVIOR
Akhyame/k8s-simple-install,Akhyame,k8s-simple-install,manifests/dashboard.yaml,autoscaling/v2,False,True,10927,Resource,memory,LARGE_YAML
KhalilKrugerOS/ML_Pipeline_Workshop,KhalilKrugerOS,ML_Pipeline_Workshop,deployment.yml,autoscaling/v2,False,False,1224,Resource,cpu,UNKNOWN
NiranjanV12/kubernetes_files,NiranjanV12,kubernetes_files,hpa-microsvc-statis-1.yaml,autoscaling/v2beta2,False,False,582,Resource,memory,UNKNOWN
raz-project/projectDev1,raz-project,projectDev1,complex-hpa.yaml,autoscaling/v2,False,True,3617,Resource,cpu,ADVANCED_BEHAVIOR
raz-project/projectDev1,raz-project,projectDev1,complex-hpa.yaml,autoscaling/v2,False,True,3617,Resource,memory,ADVANCED_BEHAVIOR
raz-project/projectDev1,raz-project,projectDev1,complex-hpa.yaml,autoscaling/v2,False,True,3617,Pods,http_requests_per_second,ADVANCED_BEHAVIOR
Engineer-Guild-Hackathon/team-21-app,Engineer-Guild-Hackathon,team-21-app,k8s/backend.yaml,autoscaling/v2,False,False,5131,Resource,cpu,LARGE_YAML
danieleschmidt/sentiment-analyzer-pro,danieleschmidt,sentiment-analyzer-pro,kubernetes/deployment.yaml,autoscaling/v2,False,True,4259,Resource,cpu,ADVANCED_BEHAVIOR
danieleschmidt/sentiment-analyzer-pro,danieleschmidt,sentiment-analyzer-pro,kubernetes/deployment.yaml,autoscaling/v2,False,True,4259,Resource,cpu,LARGE_YAML
danieleschmidt/sentiment-analyzer-pro,danieleschmidt,sentiment-analyzer-pro,kubernetes/deployment.yaml,autoscaling/v2,False,True,4259,Resource,memory,ADVANCED_BEHAVIOR
danieleschmidt/sentiment-analyzer-pro,danieleschmidt,sentiment-analyzer-pro,kubernetes/deployment.yaml,autoscaling/v2,False,True,4259,Resource,memory,LARGE_YAML
FIAP-Tech-Challenge-53/fiap-irango-k8s,FIAP-Tech-Challenge-53,fiap-irango-k8s,.k8s/order/hpa.yml,autoscaling/v2,False,False,378,Resource,cpu,UNKNOWN
hamzaacode/spring-boot-k8s-demo,hamzaacode,spring-boot-k8s-demo,k8s/qa.yaml,autoscaling/v2,False,False,5403,Resource,cpu,LARGE_YAML
hamzaacode/spring-boot-k8s-demo,hamzaacode,spring-boot-k8s-demo,k8s/qa.yaml,autoscaling/v2,False,False,5403,Resource,memory,LARGE_YAML
marcosotomac/ml-geometry,marcosotomac,ml-geometry,k8s/deployment.yaml,autoscaling/v2,False,False,2004,Resource,cpu,UNKNOWN
marcosotomac/ml-geometry,marcosotomac,ml-geometry,k8s/deployment.yaml,autoscaling/v2,False,False,2004,Resource,memory,UNKNOWN
mzegarras/Galaxy-K8S-202109,mzegarras,Galaxy-K8S-202109,Lab05/02_NetCore-Demo/k8s/03_customers_hpa.yaml,autoscaling/v2beta2,False,False,351,Resource,cpu,UNKNOWN
DB-Vincent/tech-talk,DB-Vincent,tech-talk,4-load-balancer/4-load-balancer.yaml,autoscaling/v2,False,True,1857,Resource,cpu,ADVANCED_BEHAVIOR
steblynskyi/infrastructure,steblynskyi,infrastructure,environments/qa/kubernetes/services/ops/interview-management-system-v2.yaml,autoscaling/v2beta2,False,False,3114,Resource,cpu,UNKNOWN
steblynskyi/infrastructure,steblynskyi,infrastructure,environments/qa/kubernetes/services/ops/interview-management-system-v2.yaml,autoscaling/v2beta2,False,False,3114,Resource,memory,UNKNOWN
Greatify/ExamX-V2-Frontend-Deployment,Greatify,ExamX-V2-Frontend-Deployment,k8s/base/autoscaling/frontend-autoscaler.yaml,autoscaling/v2,False,True,898,Resource,cpu,ADVANCED_BEHAVIOR
Greatify/ExamX-V2-Frontend-Deployment,Greatify,ExamX-V2-Frontend-Deployment,k8s/base/autoscaling/frontend-autoscaler.yaml,autoscaling/v2,False,True,898,Resource,memory,ADVANCED_BEHAVIOR
Laasya-07/Sample_Java,Laasya-07,Sample_Java,Sample_Java/app-hpa.yaml,autoscaling/v2beta2,False,False,507,Resource,cpu,UNKNOWN
Laasya-07/Sample_Java,Laasya-07,Sample_Java,Sample_Java/app-hpa.yaml,autoscaling/v2beta2,False,False,507,Resource,memory,UNKNOWN
Arijit634/notes-app,Arijit634,notes-app,notes-backend/k8s/deployment.yaml,autoscaling/v2,False,False,5491,Resource,cpu,LARGE_YAML
Arijit634/notes-app,Arijit634,notes-app,notes-backend/k8s/deployment.yaml,autoscaling/v2,False,False,5491,Resource,memory,LARGE_YAML
projeli/k8s,projeli,k8s,wiki-service-hpa.yaml,autoscaling/v2,False,False,360,Resource,cpu,UNKNOWN
danieleschmidt/sql-synth-agentic-playground,danieleschmidt,sql-synth-agentic-playground,k8s-deployment.yaml,autoscaling/v2,False,True,5473,Resource,cpu,ADVANCED_BEHAVIOR
danieleschmidt/sql-synth-agentic-playground,danieleschmidt,sql-synth-agentic-playground,k8s-deployment.yaml,autoscaling/v2,False,True,5473,Resource,cpu,LARGE_YAML
danieleschmidt/sql-synth-agentic-playground,danieleschmidt,sql-synth-agentic-playground,k8s-deployment.yaml,autoscaling/v2,False,True,5473,Resource,memory,ADVANCED_BEHAVIOR
danieleschmidt/sql-synth-agentic-playground,danieleschmidt,sql-synth-agentic-playground,k8s-deployment.yaml,autoscaling/v2,False,True,5473,Resource,memory,LARGE_YAML
mariotraub/cloud_uek,mariotraub,cloud_uek,block-10/1/k8s/frontend.yml,autoscaling/v2,False,False,1522,Resource,cpu,UNKNOWN
BlueSkunka/M2-kubernetes,BlueSkunka,M2-kubernetes,kuboro/classic_version/application/app-hpa.yaml,autoscaling/v2,False,False,379,Resource,cpu,UNKNOWN
kevinprayoga/E-Wallet,kevinprayoga,E-Wallet,deploy/k8s/app/hpa.yml,autoscaling/v2,False,False,364,Resource,cpu,UNKNOWN
will-ondrik/cs_term_project,will-ondrik,cs_term_project,kubernetes/app-horizontal-deployment.yml,autoscaling/v2,False,False,641,Resource,cpu,UNKNOWN
kurt70/dockerk8sworkshop,kurt70,dockerk8sworkshop,exercises/k8s/Exercise_08/new-hpa.yaml,autoscaling/v2,False,False,391,Pods,container_network_transmit_bytes_total,UNKNOWN
fminna/LLM-Helm-Fix,fminna,LLM-Helm-Fix,templates/wallarm-oob_template.yaml,autoscaling/v2beta1,True,False,38984,Resource,cpu,HELM_TEMPLATED
fminna/LLM-Helm-Fix,fminna,LLM-Helm-Fix,templates/wallarm-oob_template.yaml,autoscaling/v2beta1,True,False,38984,Resource,cpu,LARGE_YAML
fminna/LLM-Helm-Fix,fminna,LLM-Helm-Fix,templates/wallarm-oob_template.yaml,autoscaling/v2beta1,True,False,38984,Resource,memory,HELM_TEMPLATED
fminna/LLM-Helm-Fix,fminna,LLM-Helm-Fix,templates/wallarm-oob_template.yaml,autoscaling/v2beta1,True,False,38984,Resource,memory,LARGE_YAML
kkjhamb01/courier-management,kkjhamb01,courier-management,automate-pricing.yml,autoscaling/v2beta1,False,False,8523,Resource,cpu,LARGE_YAML
zearkiatos/medpet-chatbot-service,zearkiatos,medpet-chatbot-service,kubernetes/k8s-hpa.yaml,autoscaling/v2,False,False,389,Resource,cpu,UNKNOWN
suat0/cs436,suat0,cs436,backend/deployment.yaml,autoscaling/v2,False,False,1869,Resource,cpu,UNKNOWN
suat0/cs436,suat0,cs436,backend/deployment.yaml,autoscaling/v2,False,False,1869,Resource,memory,UNKNOWN
gregheffner/k8-nginx-webpage,gregheffner,k8-nginx-webpage,step2/autoscale.yml,autoscaling/v2,False,False,2755,Resource,cpu,UNKNOWN
mesa07-tech/ProjetoDarede,mesa07-tech,ProjetoDarede,manifestos k8s/hpa.yaml,autoscaling/v2,False,False,485,Resource,cpu,UNKNOWN
mendoncas/onlineboutique,mendoncas,onlineboutique,colocated-image.yaml,autoscaling/v2,False,False,35714,Resource,cpu,LARGE_YAML
mendoncas/onlineboutique,mendoncas,onlineboutique,colocated-image.yaml,autoscaling/v2,False,False,35714,Resource,cpu,LARGE_YAML
cncamp/101,cncamp,101,module11/hpa/hpav2.yaml,autoscaling/v2beta2,False,False,358,Resource,cpu,UNKNOWN
didi-dafa/didi-dafa,didi-dafa,didi-dafa,k8s.yaml,autoscaling/v2beta1,False,False,1592,Resource,cpu,UNKNOWN
Jeanvaes/k8s.app.com,Jeanvaes,k8s.app.com,Charts/chart1/templates/uniestudiante-hpa.yaml,autoscaling/v2,True,False,373,Resource,cpu,HELM_TEMPLATED
sajc30/cyber-threat-detector-logs,sajc30,cyber-threat-detector-logs,infrastructure/k8s/frontend-deployment.yaml,autoscaling/v2,False,True,6598,Resource,cpu,ADVANCED_BEHAVIOR
sajc30/cyber-threat-detector-logs,sajc30,cyber-threat-detector-logs,infrastructure/k8s/frontend-deployment.yaml,autoscaling/v2,False,True,6598,Resource,cpu,LARGE_YAML
sajc30/cyber-threat-detector-logs,sajc30,cyber-threat-detector-logs,infrastructure/k8s/frontend-deployment.yaml,autoscaling/v2,False,True,6598,Resource,memory,ADVANCED_BEHAVIOR
sajc30/cyber-threat-detector-logs,sajc30,cyber-threat-detector-logs,infrastructure/k8s/frontend-deployment.yaml,autoscaling/v2,False,True,6598,Resource,memory,LARGE_YAML
mylesagray/tanzu-cluster-gitops,mylesagray,tanzu-cluster-gitops,manifests/knative/05-mt-channel-broker.yaml,autoscaling/v2beta2,False,False,18615,Resource,cpu,LARGE_YAML
mylesagray/tanzu-cluster-gitops,mylesagray,tanzu-cluster-gitops,manifests/knative/05-mt-channel-broker.yaml,autoscaling/v2beta2,False,False,18615,Resource,cpu,LARGE_YAML
shambhaviparashar/distributed-task-scheduler,shambhaviparashar,distributed-task-scheduler,kubernetes/worker.yaml,autoscaling/v2,False,True,4298,Resource,cpu,ADVANCED_BEHAVIOR
shambhaviparashar/distributed-task-scheduler,shambhaviparashar,distributed-task-scheduler,kubernetes/worker.yaml,autoscaling/v2,False,True,4298,Resource,cpu,LARGE_YAML
shambhaviparashar/distributed-task-scheduler,shambhaviparashar,distributed-task-scheduler,kubernetes/worker.yaml,autoscaling/v2,False,True,4298,Resource,memory,ADVANCED_BEHAVIOR
shambhaviparashar/distributed-task-scheduler,shambhaviparashar,distributed-task-scheduler,kubernetes/worker.yaml,autoscaling/v2,False,True,4298,Resource,memory,LARGE_YAML
NT505-P21-KLTN-ThienLM-PhuongQTH/kubernetes-hub,NT505-P21-KLTN-ThienLM-PhuongQTH,kubernetes-hub,manifests/base/CI-dashboard-monitoring/hpa.yml,autoscaling/v2,False,False,371,Resource,cpu,UNKNOWN
madhans13/iFixit-DevOps,madhans13,iFixit-DevOps,k8s/client-react/Hpa.yaml,autoscaling/v2,False,False,383,Resource,cpu,UNKNOWN
ASique-4/Practicas-SA-B-202012039,ASique-4,Practicas-SA-B-202012039,P5/hpa/inventory-hpa.yaml,autoscaling/v2,False,False,385,Resource,cpu,UNKNOWN
chadalanlester/showcase,chadalanlester,showcase,Project-11-IBMCloud-SRE/Project-11-IBMCloud-SRE/predictive-hpa.yaml,autoscaling/v2,False,False,531,External,predicted_qps,UNKNOWN
Lavelee954/software-engineering,Lavelee954,software-engineering,system-trading/k8s/applications/python-agents/technical-analysis.yaml,autoscaling/v2,False,True,5429,Resource,cpu,ADVANCED_BEHAVIOR
Lavelee954/software-engineering,Lavelee954,software-engineering,system-trading/k8s/applications/python-agents/technical-analysis.yaml,autoscaling/v2,False,True,5429,Resource,cpu,LARGE_YAML
Lavelee954/software-engineering,Lavelee954,software-engineering,system-trading/k8s/applications/python-agents/technical-analysis.yaml,autoscaling/v2,False,True,5429,Resource,memory,ADVANCED_BEHAVIOR
Lavelee954/software-engineering,Lavelee954,software-engineering,system-trading/k8s/applications/python-agents/technical-analysis.yaml,autoscaling/v2,False,True,5429,Resource,memory,LARGE_YAML
mirzakhalov/flask-docker-k8s-sample,mirzakhalov,flask-docker-k8s-sample,k8s/basic/autoscale.yaml,autoscaling/v2beta2,False,False,1543,Resource,cpu,UNKNOWN
mirzakhalov/flask-docker-k8s-sample,mirzakhalov,flask-docker-k8s-sample,k8s/basic/autoscale.yaml,autoscaling/v2beta2,False,False,1543,Resource,memory,UNKNOWN
erloma/Manaflo,erloma,Manaflo,backend/user-service/infrastructure/user-service-hpa.yaml,autoscaling/v2,False,False,386,Resource,cpu,UNKNOWN
Cris245/Terraform-k8s,Cris245,Terraform-k8s,2_application/k8s-manifests/hpa-custom-metrics.yaml,autoscaling/v2,False,True,1069,Resource,cpu,ADVANCED_BEHAVIOR
Cris245/Terraform-k8s,Cris245,Terraform-k8s,2_application/k8s-manifests/hpa-custom-metrics.yaml,autoscaling/v2,False,True,1069,Resource,memory,ADVANCED_BEHAVIOR
Cris245/Terraform-k8s,Cris245,Terraform-k8s,2_application/k8s-manifests/hpa-custom-metrics.yaml,autoscaling/v2,False,True,1069,Pods,http_requests_per_second,ADVANCED_BEHAVIOR
pconnell/DNDIO,pconnell,DNDIO,src/aio/workerRoll-deployment.yaml,autoscaling/v2,False,False,1216,Resource,cpu,UNKNOWN
pconnell/DNDIO,pconnell,DNDIO,src/aio/workerRoll-deployment.yaml,autoscaling/v2,False,False,1216,Resource,memory,UNKNOWN
Cxs1103/Kubernetes.config,Cxs1103,Kubernetes.config,tekton/parse2/tekton-pipelines/tekton-0.24.1.yaml,autoscaling/v2beta1,False,False,72009,Resource,cpu,LARGE_YAML
hippocampus-dev/hippocampus,hippocampus-dev,hippocampus,cluster/manifests/loki/overlays/dev/patches/horizontal_pod_autoscaler.loki-distributor.yaml,autoscaling/v2,False,True,641,Resource,cpu,ADVANCED_BEHAVIOR
sameershaik-coder/fastapi-k8s-demo,sameershaik-coder,fastapi-k8s-demo,k8s/qa/orders-service.yaml,autoscaling/v2,False,False,1565,Resource,cpu,UNKNOWN
databydepew/mlops-monitoring,databydepew,mlops-monitoring,archive/manifests/hpa.yaml,autoscaling/v2,False,False,392,Resource,cpu,UNKNOWN
robert-nguyenn/trading-platform-fullstack,robert-nguyenn,trading-platform-fullstack,k8s/backend-deployment.yaml,autoscaling/v2,False,True,3474,Resource,cpu,ADVANCED_BEHAVIOR
robert-nguyenn/trading-platform-fullstack,robert-nguyenn,trading-platform-fullstack,k8s/backend-deployment.yaml,autoscaling/v2,False,True,3474,Resource,memory,ADVANCED_BEHAVIOR
