Owner,Project,File Path,Is Helm Template,apiVersion,ScaleTargetRef Kind,Has Behavior,Behavior ScaleUp StabilizationWindow,Behavior ScaleUp SelectPolicy,Behavior ScaleUp Policies,Behavior ScaleDown StabilizationWindow,Behavior ScaleDown SelectPolicy,Behavior ScaleDown Policies,MinReplicas,MaxReplicas,Metric Type,Metric Name,Target Kind,Target Value,ContainerResource Container
sax3l,sparkling-owl-spin,infra/deployment/docker/k8s/base/hpa-api.yaml,False,autoscaling/v2,Deployment,True,180.0,Max,"[{""type"": ""Percent"", ""value"": 75, ""periodSeconds"": 60}, {""type"": ""Pods"", ""value"": 5, ""periodSeconds"": 60}]",900,Min,"[{""type"": ""Percent"", ""value"": 25, ""periodSeconds"": 60}, {""type"": ""Pods"", ""value"": 2, ""periodSeconds"": 60}]",2,20,Resource,memory,Utilization,80,
sax3l,sparkling-owl-spin,infra/deployment/docker/k8s/base/hpa-api.yaml,False,autoscaling/v2,Deployment,True,180.0,Max,"[{""type"": ""Percent"", ""value"": 75, ""periodSeconds"": 60}, {""type"": ""Pods"", ""value"": 5, ""periodSeconds"": 60}]",900,Min,"[{""type"": ""Percent"", ""value"": 25, ""periodSeconds"": 60}, {""type"": ""Pods"", ""value"": 2, ""periodSeconds"": 60}]",2,20,External,queue_length,AverageValue,5.0,
AFKD98,LLM_devops,config_v2_feedback/generated_configs_v2/dask/qwen_fsl/level_3/config_8.yaml,False,autoscaling/v2beta2,Deployment,False,,,,,,,3,8,Resource,network-usage,,,
wuanita,gcb-test,config/deployment.yaml,False,autoscaling/v2beta1,Deployment,False,,,,,,,1,5,Resource,cpu,,,
kodschul,kodschul-docker-0502,app/k8s/frontend-hpa.yml,False,autoscaling/v2,Deployment,False,,,,,,,2,12,Resource,cpu,Utilization,20,
Asteorid,k8slessonadvit,k8slesson9-deploy/simple-deployment-3-autoscaling.yaml,False,autoscaling/v2,Deployment,False,,,,,,,4,6,Resource,cpu,Utilization,70,
Asteorid,k8slessonadvit,k8slesson9-deploy/simple-deployment-3-autoscaling.yaml,False,autoscaling/v2,Deployment,False,,,,,,,4,6,Resource,memory,Utilization,80,
xiazemin,k8s_learn,serverless/knative/setup/serving-core.yaml,False,autoscaling/v2beta2,Deployment,False,,,,,,,1,20,Resource,cpu,Utilization,100,
xiazemin,k8s_learn,serverless/knative/setup/serving-core.yaml,False,autoscaling/v2beta2,Deployment,False,,,,,,,1,5,Resource,cpu,Utilization,100,
PacktPublishing,Mastering-Kubernetes-Third-Edition,Chapter8/hue-reminders-hpa.yaml,False,autoscaling/v1,Deployment,False,,,,,,,10,15,resource,cpu,Utilization,90.0,
spyker77,eda,k8s/microservices/order_processing/hpa.yml,False,autoscaling/v2,Deployment,False,,,,,,,1,10,Resource,cpu,Utilization,80,
wonjong9504,project1,was-hpa.yaml,False,autoscaling/v1,Deployment,False,,,,,,,1,20,resource,cpu,Utilization,60.0,
HealthFlowEgy,healthflow-unified-system,k8s/base/auth-service-deployment.yaml,False,autoscaling/v2,Deployment,False,,,,,,,2,5,Resource,cpu,Utilization,70,
nhatanh2709,devsecops-k8s-movie-web,eks-managed-nodegroup/manifests/movie-web-backend/movie-web-backend-bill-service/bill-service-autoscale.yaml,False,autoscaling/v1,Deployment,False,,,,,,,1,3,resource,cpu,Utilization,50.0,
AFKD98,LLM_devops,config_v2_feedback/generated_configs_v2/pgsql/llama_cot/level_5/config_4.yaml,False,autoscaling/v2beta2,Deployment,False,,,,,,,1,5,Resource,cpu,Utilization,50,
cosmicbubblegumgirl,theironquill,guestbook v2/guestbook/hpa.yml,False,autoscaling/v2,Deployment,False,,,,,,,1,10,Resource,cpu,Utilization,50,
ddobrin,modernapp,k8s/base/hpa.yaml,False,autoscaling/v2beta2,Deployment,False,,,,,,,1,5,Resource,cpu,Utilization,50,
APICerberus,APICerberus,deployments/examples/kubernetes-deployment.yaml,False,autoscaling/v2,Deployment,True,60.0,,"[{""type"": ""Percent"", ""value"": 100, ""periodSeconds"": 15}]",300,,"[{""type"": ""Percent"", ""value"": 10, ""periodSeconds"": 60}]",2,10,Resource,cpu,Utilization,70,
APICerberus,APICerberus,deployments/examples/kubernetes-deployment.yaml,False,autoscaling/v2,Deployment,True,60.0,,"[{""type"": ""Percent"", ""value"": 100, ""periodSeconds"": 15}]",300,,"[{""type"": ""Percent"", ""value"": 10, ""periodSeconds"": 60}]",2,10,Resource,memory,Utilization,80,
fabric8io,kubernetes-client,kubernetes-tests/src/test/resources/test-v2-hpa.yml,False,autoscaling/v2,Deployment,False,,,,,,,1,10,Resource,cpu,Utilization,50,
fabric8io,kubernetes-client,kubernetes-tests/src/test/resources/test-v2-hpa.yml,False,autoscaling/v2,Deployment,False,,,,,,,1,10,Pods,packets-per-second,AverageValue,1.0,
fabric8io,kubernetes-client,kubernetes-tests/src/test/resources/test-v2-hpa.yml,False,autoscaling/v2,Deployment,False,,,,,,,1,10,Object,requests-per-second,Value,10.0,
niallgiblin,rllabs,kubernetes/hpa.yml,False,autoscaling/v2,Deployment,True,60.0,Max,"[{""type"": ""Percent"", ""value"": 100, ""periodSeconds"": 30}, {""type"": ""Pods"", ""value"": 3, ""periodSeconds"": 30}]",15,Max,"[{""type"": ""Percent"", ""value"": 50, ""periodSeconds"": 15}, {""type"": ""Pods"", ""value"": 2, ""periodSeconds"": 15}]",2,30,Resource,cpu,Utilization,60,
niallgiblin,rllabs,kubernetes/hpa.yml,False,autoscaling/v2,Deployment,True,60.0,Max,"[{""type"": ""Percent"", ""value"": 100, ""periodSeconds"": 30}, {""type"": ""Pods"", ""value"": 3, ""periodSeconds"": 30}]",15,Max,"[{""type"": ""Percent"", ""value"": 50, ""periodSeconds"": 15}, {""type"": ""Pods"", ""value"": 2, ""periodSeconds"": 15}]",2,30,Resource,memory,Utilization,60,
niallgiblin,rllabs,kubernetes/hpa.yml,False,autoscaling/v2,Deployment,True,0.0,Max,"[{""type"": ""Percent"", ""value"": 300, ""periodSeconds"": 10}, {""type"": ""Pods"", ""value"": 8, ""periodSeconds"": 10}]",15,Max,"[{""type"": ""Percent"", ""value"": 50, ""periodSeconds"": 15}, {""type"": ""Pods"", ""value"": 2, ""periodSeconds"": 15}]",2,20,Resource,cpu,Utilization,15,
niallgiblin,rllabs,kubernetes/hpa.yml,False,autoscaling/v2,Deployment,True,0.0,Max,"[{""type"": ""Percent"", ""value"": 300, ""periodSeconds"": 10}, {""type"": ""Pods"", ""value"": 8, ""periodSeconds"": 10}]",15,Max,"[{""type"": ""Percent"", ""value"": 50, ""periodSeconds"": 15}, {""type"": ""Pods"", ""value"": 2, ""periodSeconds"": 15}]",2,20,Resource,memory,Utilization,60,
niallgiblin,rllabs,kubernetes/hpa.yml,False,autoscaling/v2,Deployment,True,0.0,Max,"[{""type"": ""Percent"", ""value"": 300, ""periodSeconds"": 10}, {""type"": ""Pods"", ""value"": 8, ""periodSeconds"": 10}]",15,Max,"[{""type"": ""Percent"", ""value"": 50, ""periodSeconds"": 15}, {""type"": ""Pods"", ""value"": 2, ""periodSeconds"": 15}]",1,25,Resource,cpu,Utilization,20,
niallgiblin,rllabs,kubernetes/hpa.yml,False,autoscaling/v2,Deployment,True,0.0,Max,"[{""type"": ""Percent"", ""value"": 300, ""periodSeconds"": 10}, {""type"": ""Pods"", ""value"": 8, ""periodSeconds"": 10}]",15,Max,"[{""type"": ""Percent"", ""value"": 50, ""periodSeconds"": 15}, {""type"": ""Pods"", ""value"": 2, ""periodSeconds"": 15}]",1,25,Resource,memory,Utilization,60,
niallgiblin,rllabs,kubernetes/hpa.yml,False,autoscaling/v2,Deployment,True,0.0,Max,"[{""type"": ""Percent"", ""value"": 300, ""periodSeconds"": 10}, {""type"": ""Pods"", ""value"": 8, ""periodSeconds"": 10}]",15,Max,"[{""type"": ""Percent"", ""value"": 50, ""periodSeconds"": 15}, {""type"": ""Pods"", ""value"": 2, ""periodSeconds"": 15}]",1,15,Resource,cpu,Utilization,60,
niallgiblin,rllabs,kubernetes/hpa.yml,False,autoscaling/v2,Deployment,True,0.0,Max,"[{""type"": ""Percent"", ""value"": 300, ""periodSeconds"": 10}, {""type"": ""Pods"", ""value"": 8, ""periodSeconds"": 10}]",15,Max,"[{""type"": ""Percent"", ""value"": 50, ""periodSeconds"": 15}, {""type"": ""Pods"", ""value"": 2, ""periodSeconds"": 15}]",1,15,Resource,memory,Utilization,45,
niallgiblin,rllabs,kubernetes/hpa.yml,False,autoscaling/v2,Deployment,True,60.0,Max,"[{""type"": ""Percent"", ""value"": 100, ""periodSeconds"": 60}, {""type"": ""Pods"", ""value"": 1, ""periodSeconds"": 60}]",300,Min,"[{""type"": ""Percent"", ""value"": 50, ""periodSeconds"": 120}]",1,5,Resource,cpu,Utilization,80,
niallgiblin,rllabs,kubernetes/hpa.yml,False,autoscaling/v2,Deployment,True,60.0,Max,"[{""type"": ""Percent"", ""value"": 100, ""periodSeconds"": 60}, {""type"": ""Pods"", ""value"": 1, ""periodSeconds"": 60}]",300,Min,"[{""type"": ""Percent"", ""value"": 50, ""periodSeconds"": 120}]",1,5,Resource,memory,Utilization,85,
neumanndaniel,kubernetes,gateway-api/horizontal-pod-autoscaler.yaml,False,autoscaling/v2,Deployment,False,,,,,,,3,6,Resource,cpu,Utilization,80,
ralphvalcin,decentralize-video-app,k8s/multi-region/hpa-enhanced.yaml,False,autoscaling/v2,Deployment,True,30.0,Max,"[{""type"": ""Percent"", ""value"": 100, ""periodSeconds"": 15}, {""type"": ""Pods"", ""value"": 5, ""periodSeconds"": 30}]",300,Min,"[{""type"": ""Percent"", ""value"": 25, ""periodSeconds"": 120}, {""type"": ""Pods"", ""value"": 2, ""periodSeconds"": 120}]",3,50,Resource,cpu,Utilization,60,
ralphvalcin,decentralize-video-app,k8s/multi-region/hpa-enhanced.yaml,False,autoscaling/v2,Deployment,True,30.0,Max,"[{""type"": ""Percent"", ""value"": 100, ""periodSeconds"": 15}, {""type"": ""Pods"", ""value"": 5, ""periodSeconds"": 30}]",300,Min,"[{""type"": ""Percent"", ""value"": 25, ""periodSeconds"": 120}, {""type"": ""Pods"", ""value"": 2, ""periodSeconds"": 120}]",3,50,Resource,memory,Utilization,70,
ralphvalcin,decentralize-video-app,k8s/multi-region/hpa-enhanced.yaml,False,autoscaling/v2,Deployment,True,30.0,Max,"[{""type"": ""Percent"", ""value"": 100, ""periodSeconds"": 15}, {""type"": ""Pods"", ""value"": 5, ""periodSeconds"": 30}]",300,Min,"[{""type"": ""Percent"", ""value"": 25, ""periodSeconds"": 120}, {""type"": ""Pods"", ""value"": 2, ""periodSeconds"": 120}]",3,50,Pods,socket_io_active_connections,AverageValue,80.0,
ralphvalcin,decentralize-video-app,k8s/multi-region/hpa-enhanced.yaml,False,autoscaling/v2,Deployment,True,30.0,Max,"[{""type"": ""Percent"", ""value"": 100, ""periodSeconds"": 15}, {""type"": ""Pods"", ""value"": 5, ""periodSeconds"": 30}]",300,Min,"[{""type"": ""Percent"", ""value"": 25, ""periodSeconds"": 120}, {""type"": ""Pods"", ""value"": 2, ""periodSeconds"": 120}]",3,50,Pods,webrtc_signaling_latency_p95,AverageValue,100.0,
ralphvalcin,decentralize-video-app,k8s/multi-region/hpa-enhanced.yaml,False,autoscaling/v2,Deployment,True,30.0,Max,"[{""type"": ""Percent"", ""value"": 100, ""periodSeconds"": 15}, {""type"": ""Pods"", ""value"": 5, ""periodSeconds"": 30}]",300,Min,"[{""type"": ""Percent"", ""value"": 25, ""periodSeconds"": 120}, {""type"": ""Pods"", ""value"": 2, ""periodSeconds"": 120}]",3,50,Pods,webrtc_connection_establishment_rate,AverageValue,10.0,
ralphvalcin,decentralize-video-app,k8s/multi-region/hpa-enhanced.yaml,False,autoscaling/v2,Deployment,True,30.0,Max,"[{""type"": ""Percent"", ""value"": 100, ""periodSeconds"": 15}, {""type"": ""Pods"", ""value"": 5, ""periodSeconds"": 30}]",300,Min,"[{""type"": ""Percent"", ""value"": 25, ""periodSeconds"": 120}, {""type"": ""Pods"", ""value"": 2, ""periodSeconds"": 120}]",3,50,Pods,webrtc_failed_connection_ratio,AverageValue,0.05,
ralphvalcin,decentralize-video-app,k8s/multi-region/hpa-enhanced.yaml,False,autoscaling/v2,Deployment,True,30.0,Max,"[{""type"": ""Percent"", ""value"": 100, ""periodSeconds"": 15}, {""type"": ""Pods"", ""value"": 5, ""periodSeconds"": 30}]",300,Min,"[{""type"": ""Percent"", ""value"": 25, ""periodSeconds"": 120}, {""type"": ""Pods"", ""value"": 2, ""periodSeconds"": 120}]",3,50,Pods,network_transmit_bytes_rate,AverageValue,50000000.0,
ralphvalcin,decentralize-video-app,k8s/multi-region/hpa-enhanced.yaml,False,autoscaling/v2,Deployment,True,60.0,Max,"[{""type"": ""Percent"", ""value"": 100, ""periodSeconds"": 15}, {""type"": ""Pods"", ""value"": 2, ""periodSeconds"": 60}]",300,,"[{""type"": ""Percent"", ""value"": 50, ""periodSeconds"": 60}]",2,20,Resource,cpu,Utilization,70,
ralphvalcin,decentralize-video-app,k8s/multi-region/hpa-enhanced.yaml,False,autoscaling/v2,Deployment,True,60.0,Max,"[{""type"": ""Percent"", ""value"": 100, ""periodSeconds"": 15}, {""type"": ""Pods"", ""value"": 2, ""periodSeconds"": 60}]",300,,"[{""type"": ""Percent"", ""value"": 50, ""periodSeconds"": 60}]",2,20,Resource,memory,Utilization,80,
ralphvalcin,decentralize-video-app,k8s/multi-region/hpa-enhanced.yaml,False,autoscaling/v2,Deployment,True,60.0,Max,"[{""type"": ""Percent"", ""value"": 100, ""periodSeconds"": 15}, {""type"": ""Pods"", ""value"": 2, ""periodSeconds"": 60}]",300,,"[{""type"": ""Percent"", ""value"": 50, ""periodSeconds"": 60}]",2,20,Pods,nginx_http_requests_rate,AverageValue,100.0,
ralphvalcin,decentralize-video-app,k8s/multi-region/hpa-enhanced.yaml,False,autoscaling/v2,Deployment,True,60.0,Max,"[{""type"": ""Percent"", ""value"": 100, ""periodSeconds"": 15}, {""type"": ""Pods"", ""value"": 2, ""periodSeconds"": 60}]",300,,"[{""type"": ""Percent"", ""value"": 50, ""periodSeconds"": 60}]",2,20,Pods,http_request_duration_p95,AverageValue,200.0,
StevenACoffman,static-app-nginx-kubernetes,hpa.yaml,False,autoscaling/v2beta1,Deployment,False,,,,,,,1,5,External,,,,
HERVELEV,trading_algorithm_project,k8s/autoscaling.yaml,False,autoscaling/v2beta2,Deployment,False,,,,,,,1,10,Resource,cpu,Utilization,50,
anandstomar,Minor-Project,k8s/node-hpa.yml,False,autoscaling/v2,Deployment,False,,,,,,,1,2,Resource,cpu,Utilization,50,
Rajiv84ia,jobify,HPA.yml,False,autoscaling/v1,Deployment,False,,,,,,,1,100,resource,cpu,Utilization,50.0,
helium,helium-foundation-k8s,manifests/oracle-cluster/sdlc/helium/iot-oracle.yaml,False,autoscaling/v2,Deployment,False,,,,,,,1,3,Resource,memory,Utilization,90,
helium,helium-foundation-k8s,manifests/oracle-cluster/sdlc/helium/iot-oracle.yaml,False,autoscaling/v2,Deployment,False,,,,,,,1,3,Resource,cpu,Utilization,90,
theocerutti,Kubi,K8s/backend/hpa.yml,False,autoscaling/v2,Deployment,True,0.0,Max,"[{""type"": ""Percent"", ""value"": 100, ""periodSeconds"": 15}, {""type"": ""Pods"", ""value"": 4, ""periodSeconds"": 15}]",300,,"[{""type"": ""Percent"", ""value"": 100, ""periodSeconds"": 15}]",2,4,Resource,cpu,Utilization,60,
pns-si5-cloud,orchestration-at-scale-23-24-polymetrie-c,backend-hpa.yaml,False,autoscaling/v1,Deployment,False,,,,,,,1,5,resource,cpu,Utilization,50.0,
RosaSegers,dms,k8s/hpas/log-saver-hpa.yml,False,autoscaling/v2,Deployment,False,,,,,,,1,5,Resource,cpu,Utilization,50,
inndatadeveloper,cargoprice,k8s/production/backend-deployment.yml,False,autoscaling/v2,Deployment,True,0.0,Max,"[{""type"": ""Percent"", ""value"": 100, ""periodSeconds"": 15}, {""type"": ""Pods"", ""value"": 2, ""periodSeconds"": 15}]",300,,"[{""type"": ""Percent"", ""value"": 50, ""periodSeconds"": 15}]",3,10,Resource,cpu,Utilization,70,
inndatadeveloper,cargoprice,k8s/production/backend-deployment.yml,False,autoscaling/v2,Deployment,True,0.0,Max,"[{""type"": ""Percent"", ""value"": 100, ""periodSeconds"": 15}, {""type"": ""Pods"", ""value"": 2, ""periodSeconds"": 15}]",300,,"[{""type"": ""Percent"", ""value"": 50, ""periodSeconds"": 15}]",3,10,Resource,memory,Utilization,80,
luizgodoy,TechChallenge4,Kubernetes/webapi/webapi-hpa.yaml,False,autoscaling/v2,Deployment,False,,,,,,,1,10,Resource,cpu,Utilization,80,
luizgodoy,TechChallenge4,Kubernetes/webapi/webapi-hpa.yaml,False,autoscaling/v2,Deployment,False,,,,,,,1,10,Resource,memory,Utilization,80,
rgrandl,weaver-app,kube_weaver-app.yaml,False,autoscaling/v2,Deployment,False,,,,,,,1,10,Resource,cpu,Utilization,80,
rgrandl,weaver-app,kube_weaver-app.yaml,False,autoscaling/v2,Deployment,False,,,,,,,1,10,Resource,cpu,Utilization,80,
rgrandl,weaver-app,kube_weaver-app.yaml,False,autoscaling/v2,Deployment,False,,,,,,,1,10,Resource,cpu,Utilization,80,
rgrandl,weaver-app,kube_weaver-app.yaml,False,autoscaling/v2,Deployment,False,,,,,,,1,10,Resource,cpu,Utilization,80,
rgrandl,weaver-app,kube_weaver-app.yaml,False,autoscaling/v2,Deployment,False,,,,,,,1,10,Resource,cpu,Utilization,80,
rgrandl,weaver-app,kube_weaver-app.yaml,False,autoscaling/v2,Deployment,False,,,,,,,1,10,Resource,cpu,Utilization,80,
rgrandl,weaver-app,kube_weaver-app.yaml,False,autoscaling/v2,Deployment,False,,,,,,,1,10,Resource,cpu,Utilization,80,
rgrandl,weaver-app,kube_weaver-app.yaml,False,autoscaling/v2,Deployment,False,,,,,,,1,10,Resource,cpu,Utilization,80,
rgrandl,weaver-app,kube_weaver-app.yaml,False,autoscaling/v2,Deployment,False,,,,,,,1,10,Resource,cpu,Utilization,80,
rgrandl,weaver-app,kube_weaver-app.yaml,False,autoscaling/v2,Deployment,False,,,,,,,1,10,Resource,cpu,Utilization,80,
kabradshaw1,portfolio,go/k8s/hpa/product-hpa.yml,False,autoscaling/v2,Deployment,True,60.0,,"[{""type"": ""Pods"", ""value"": 1, ""periodSeconds"": 60}]",300,,"[{""type"": ""Pods"", ""value"": 1, ""periodSeconds"": 120}]",1,3,Resource,cpu,Utilization,70,
CS3219-AY2324S1,ay2324s1-course-assessment-g11,deployment/gke-prod-manifests/gateway-autoscaling.yaml,False,autoscaling/v2,Deployment,False,,,,,,,1,2,Resource,cpu,Utilization,50,
ecostanzi,k8slab,k8s/apps/order-app.yml,False,autoscaling/v2beta2,Deployment,False,,,,,,,1,2,Resource,cpu,Utilization,50,
gisele-cesar,tech-challenge-fiap,k8s/app-hpa.yaml,False,autoscaling/v2,Deployment,False,,,,,,,1,10,Resource,cpu,Utilization,50,
janakiramm,wp-statefulset,wordpress.yml,False,autoscaling/v1,ReplicaSet,False,,,,,,,5,10,resource,cpu,Utilization,50.0,
jaugustodev,flixer,k8s/hpa.yaml,False,autoscaling/v1,Deployment,False,,,,,,,5,10,resource,cpu,Utilization,35.0,
Omarh4700,Labs,K8s/Project2/all-files-in-one-file-justRun.yml,False,autoscaling/v2,Deployment,False,,,,,,,2,8,Resource,cpu,Utilization,70,
pateldarsh20,k8s-deployment,k8s-manifest/hpa.yml,False,autoscaling/v2,Deployment,True,0.0,Max,"[{""type"": ""Percent"", ""value"": 100, ""periodSeconds"": 15}, {""type"": ""Pods"", ""value"": 2, ""periodSeconds"": 15}]",300,Min,"[{""type"": ""Percent"", ""value"": 25, ""periodSeconds"": 60}, {""type"": ""Pods"", ""value"": 1, ""periodSeconds"": 60}]",3,15,Resource,cpu,Utilization,70,
pateldarsh20,k8s-deployment,k8s-manifest/hpa.yml,False,autoscaling/v2,Deployment,True,0.0,Max,"[{""type"": ""Percent"", ""value"": 100, ""periodSeconds"": 15}, {""type"": ""Pods"", ""value"": 2, ""periodSeconds"": 15}]",300,Min,"[{""type"": ""Percent"", ""value"": 25, ""periodSeconds"": 60}, {""type"": ""Pods"", ""value"": 1, ""periodSeconds"": 60}]",3,15,Resource,memory,Utilization,80,
pateldarsh20,k8s-deployment,k8s-manifest/hpa.yml,False,autoscaling/v2,Deployment,True,0.0,Max,"[{""type"": ""Percent"", ""value"": 100, ""periodSeconds"": 15}, {""type"": ""Pods"", ""value"": 2, ""periodSeconds"": 15}]",300,Min,"[{""type"": ""Percent"", ""value"": 25, ""periodSeconds"": 60}, {""type"": ""Pods"", ""value"": 1, ""periodSeconds"": 60}]",2,10,Resource,cpu,Utilization,70,
pateldarsh20,k8s-deployment,k8s-manifest/hpa.yml,False,autoscaling/v2,Deployment,True,0.0,Max,"[{""type"": ""Percent"", ""value"": 100, ""periodSeconds"": 15}, {""type"": ""Pods"", ""value"": 2, ""periodSeconds"": 15}]",300,Min,"[{""type"": ""Percent"", ""value"": 25, ""periodSeconds"": 60}, {""type"": ""Pods"", ""value"": 1, ""periodSeconds"": 60}]",2,10,Resource,memory,Utilization,80,
pateldarsh20,k8s-deployment,k8s-manifest/hpa.yml,False,autoscaling/v2,Deployment,True,0.0,Max,"[{""type"": ""Percent"", ""value"": 100, ""periodSeconds"": 15}, {""type"": ""Pods"", ""value"": 2, ""periodSeconds"": 15}]",300,Min,"[{""type"": ""Percent"", ""value"": 25, ""periodSeconds"": 60}, {""type"": ""Pods"", ""value"": 1, ""periodSeconds"": 60}]",2,10,Resource,cpu,Utilization,70,
pateldarsh20,k8s-deployment,k8s-manifest/hpa.yml,False,autoscaling/v2,Deployment,True,0.0,Max,"[{""type"": ""Percent"", ""value"": 100, ""periodSeconds"": 15}, {""type"": ""Pods"", ""value"": 2, ""periodSeconds"": 15}]",300,Min,"[{""type"": ""Percent"", ""value"": 25, ""periodSeconds"": 60}, {""type"": ""Pods"", ""value"": 1, ""periodSeconds"": 60}]",2,10,Resource,memory,Utilization,80,
pateldarsh20,k8s-deployment,k8s-manifest/hpa.yml,False,autoscaling/v2,Deployment,True,0.0,Max,"[{""type"": ""Percent"", ""value"": 100, ""periodSeconds"": 15}, {""type"": ""Pods"", ""value"": 2, ""periodSeconds"": 15}]",300,Min,"[{""type"": ""Percent"", ""value"": 25, ""periodSeconds"": 60}, {""type"": ""Pods"", ""value"": 1, ""periodSeconds"": 60}]",2,10,Resource,cpu,Utilization,70,
pateldarsh20,k8s-deployment,k8s-manifest/hpa.yml,False,autoscaling/v2,Deployment,True,0.0,Max,"[{""type"": ""Percent"", ""value"": 100, ""periodSeconds"": 15}, {""type"": ""Pods"", ""value"": 2, ""periodSeconds"": 15}]",300,Min,"[{""type"": ""Percent"", ""value"": 25, ""periodSeconds"": 60}, {""type"": ""Pods"", ""value"": 1, ""periodSeconds"": 60}]",2,10,Resource,memory,Utilization,80,
pateldarsh20,k8s-deployment,k8s-manifest/hpa.yml,False,autoscaling/v2,Deployment,True,60.0,Max,"[{""type"": ""Pods"", ""value"": 1, ""periodSeconds"": 60}]",300,Min,"[{""type"": ""Percent"", ""value"": 25, ""periodSeconds"": 120}]",1,9,Resource,cpu,Utilization,80,
pateldarsh20,k8s-deployment,k8s-manifest/hpa.yml,False,autoscaling/v2,Deployment,True,60.0,Max,"[{""type"": ""Pods"", ""value"": 1, ""periodSeconds"": 60}]",300,Min,"[{""type"": ""Percent"", ""value"": 25, ""periodSeconds"": 120}]",1,9,Resource,memory,Utilization,85,
pateldarsh20,k8s-deployment,k8s-manifest/hpa.yml,False,autoscaling/v2,Deployment,True,0.0,Max,"[{""type"": ""Percent"", ""value"": 100, ""periodSeconds"": 15}, {""type"": ""Pods"", ""value"": 2, ""periodSeconds"": 15}]",300,Min,"[{""type"": ""Percent"", ""value"": 25, ""periodSeconds"": 60}, {""type"": ""Pods"", ""value"": 1, ""periodSeconds"": 60}]",2,8,Resource,cpu,Utilization,70,
